STATION,NAME,DATE,PRCP,TMAX,TMIN
VMM00048855,"DANANG INTERNATIONAL, VM",5/18/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/19/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/20/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/21/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/22/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/23/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/24/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/25/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/26/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/27/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/28/2020,2.05, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/29/2020,0.4, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/30/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/31/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/1/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/2/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/3/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/4/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/5/2020,0.02, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/6/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/7/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/8/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/9/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/10/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/11/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/12/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/13/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/14/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/15/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/16/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/17/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/18/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/19/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/20/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/21/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/22/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/23/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/24/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/25/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/26/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/27/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/28/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/29/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/30/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/1/2020,0.48, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/2/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/3/2020,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/4/2020,1.18, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/5/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/6/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/7/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/8/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/9/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/10/2020,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",7/11/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/12/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/13/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/14/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/15/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/16/2020,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",7/17/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/18/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/19/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/20/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/21/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/22/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/23/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/24/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/25/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/26/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/27/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/28/2020,0.04,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/29/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/30/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/31/2020,0.49, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/1/2020,0.26, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/2/2020,0.07, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/3/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/4/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/5/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/6/2020,0.01, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/7/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/8/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/9/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/10/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/11/2020,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/12/2020,1.69, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/13/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/14/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/15/2020,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/16/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/17/2020,0.5, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/18/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/19/2020,0.01, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/20/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/21/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/22/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/23/2020,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/24/2020,0.01, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/25/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/26/2020,0, ,28
VMM00048855,"DANANG INTERNATIONAL, VM",8/27/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/28/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/29/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/30/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/31/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/1/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/2/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/3/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/4/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/5/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/6/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/7/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/8/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/9/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/10/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/11/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/12/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/13/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/14/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/15/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/16/2020,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",9/17/2020,0.93,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/18/2020,11.22, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/19/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/20/2020,0.01, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/21/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/22/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/23/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/24/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/25/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/26/2020,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",9/27/2020,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/28/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/29/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/30/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/1/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/2/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/3/2020,0.09, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/4/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/5/2020,0.47, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/6/2020,2.76, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/7/2020,7.13, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/8/2020,4.38, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/9/2020,9.5, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/10/2020,7.84, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/11/2020,7.79, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/12/2020,3.76, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/13/2020,2.78, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/14/2020,0.26, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/15/2020,0.01, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/16/2020,5.5, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/17/2020,4.6, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/18/2020,0.27, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/19/2020,0.76, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/20/2020,2.22, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/21/2020,1.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/22/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/23/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/24/2020,0, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",10/25/2020,0.87, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",10/26/2020,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",10/27/2020,0.13, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/28/2020,5.56, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/29/2020,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/30/2020,0.25, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/31/2020,0.99, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",11/1/2020,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/2/2020,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/3/2020,0.08, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/4/2020,0.43, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/5/2020,1.06, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/6/2020,2.56, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/7/2020,0.04,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/8/2020,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/9/2020,0.2,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/10/2020,3.39, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/11/2020,2.05, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/12/2020,0.14,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/13/2020,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/14/2020,1.2,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/15/2020,1.5, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/16/2020,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/17/2020,0.27, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/18/2020,0.02, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/19/2020,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/20/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/21/2020,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/22/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/23/2020,0.13, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/24/2020,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/25/2020,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/26/2020,0.78,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/27/2020,0.7, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/28/2020,0.84, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/29/2020,1.49, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/30/2020,2.13, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/1/2020,1.91, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/2/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/3/2020,0.12,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/4/2020,0.23, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/5/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/6/2020,0, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",12/7/2020,0.28, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/8/2020,0.07, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/9/2020,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/10/2020,0.02, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/11/2020,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/12/2020,0.11, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/13/2020,0.01, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/14/2020,0.61, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",12/15/2020,0.07, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/16/2020,0.24, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/17/2020,0.13,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/18/2020,0.22, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/19/2020,0.43, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/20/2020,0.59, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/21/2020,0.42, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",12/22/2020,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",12/23/2020,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/24/2020,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/25/2020,0.09, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",12/26/2020,0.02, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/27/2020,0.04, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/28/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/29/2020,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/30/2020,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",12/31/2020,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/1/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/2/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/3/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/4/2021,0.02, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/5/2021,0, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",1/6/2021,0.14,24,20
VMM00048855,"DANANG INTERNATIONAL, VM",1/7/2021,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/8/2021,0.47,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/9/2021,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/10/2021,0, ,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/11/2021,0,20, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/12/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/13/2021,0,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/14/2021,0, ,12
VMM00048855,"DANANG INTERNATIONAL, VM",1/15/2021,0,25,14
VMM00048855,"DANANG INTERNATIONAL, VM",1/16/2021,0, ,16
VMM00048855,"DANANG INTERNATIONAL, VM",1/17/2021,0.1,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/18/2021,0.16,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/19/2021,0,22,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/20/2021,0,26,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/21/2021,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/22/2021,0, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",1/23/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/24/2021,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/25/2021,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/26/2021,0,26,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/27/2021,0.12, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/28/2021,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/29/2021,0.01,26,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/30/2021,0.23, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/31/2021,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/1/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/2/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/3/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/4/2021,0.06, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",2/5/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/6/2021,0.01, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/7/2021,0.06, ,20
VMM00048855,"DANANG INTERNATIONAL, VM",2/8/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/9/2021,1.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/10/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/13/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/14/2021,0, ,16
VMM00048855,"DANANG INTERNATIONAL, VM",2/15/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/16/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/17/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/18/2021,0.01, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",2/19/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/21/2021,0, ,16
VMM00048855,"DANANG INTERNATIONAL, VM",2/22/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/23/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/24/2021,0, ,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/25/2021,0, ,19
VMM00048855,"DANANG INTERNATIONAL, VM",2/26/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/27/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",2/28/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/1/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",3/2/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/3/2021,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/4/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/5/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/6/2021,0.08, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/7/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/8/2021,0.01,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/9/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/10/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/11/2021,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/12/2021,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/13/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/14/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/15/2021,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/16/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/17/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/18/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/19/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/20/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",3/21/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/22/2021,0.24,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/23/2021,0.24,23,20
VMM00048855,"DANANG INTERNATIONAL, VM",3/24/2021,0,27,21
VMM00048855,"DANANG INTERNATIONAL, VM",3/25/2021,0,29,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/26/2021,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/27/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/28/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/29/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/30/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/31/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/1/2021,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",4/2/2021,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/3/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/4/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/5/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/6/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/7/2021,0.28, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/8/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/9/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/10/2021,0.54, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/11/2021,0.13, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/12/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/13/2021,0,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/14/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/15/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/16/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/17/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/18/2021,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/19/2021,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/20/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/21/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/22/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/23/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/24/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/25/2021,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",4/26/2021,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/27/2021,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/28/2021,0,32,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/29/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/30/2021,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/1/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/2/2021,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/3/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/4/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/5/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/6/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/7/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/8/2021,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/9/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/10/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/11/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/12/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/13/2021,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/14/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/15/2021,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/16/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/17/2021,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/18/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/19/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/20/2021,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/21/2021,0, ,27
